,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1229,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
1230,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Sushi Shop,43.64326409734469,-79.38117413882074,Restaurant
1231,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Dangerous Lagoon,43.64233,-79.385925,Aquarium
1232,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
1233,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
1234,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
1235,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Canadian Waters,43.642277,-79.38588,Aquarium
1236,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
1237,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
1238,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
1239,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
1240,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
1241,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,InterContinental Toronto Centre,43.6441772,-79.3854425,Hotel
1242,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
1243,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
1244,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
1245,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
1246,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
1247,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Subway,43.63946501862797,-79.38353346795704,Sandwich Place
1248,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
1249,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Radisson Admiral Hotel Toronto-Harbourfront,43.6386727,-79.3857168,Hotel
1250,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
1251,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
1252,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
1253,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
1254,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Dollarama,43.641765,-79.379589,Discount Store
1255,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Rainbow Reef,43.64226,-79.385994,Aquarium
1256,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
1257,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
1258,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
1259,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
1260,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
1261,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
1262,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
1263,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
1264,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
1265,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
1266,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64116976526963,-79.37815858466746,Coffee Shop
1267,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Thai Express,43.642641719286054,-79.38337455637549,Restaurant
1268,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
1269,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,A&W,43.64136651819956,-79.37794165160912,Fast Food Restaurant
1270,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Rabba Fine Foods,43.63906132458212,-79.38530912453628,Convenience Store
1271,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Pizza Pizza,43.63969347230513,-79.38179969787598,Pizza Place
1272,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
1273,"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999997,TD Canada Trust,43.64219452552069,-79.38084349036222,Bank
1274,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1275,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1276,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1277,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1278,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
1279,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1280,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
1281,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1282,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1283,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1284,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
1285,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
1286,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1287,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1288,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1289,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1290,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1291,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1292,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1293,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1294,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1295,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1296,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1297,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1298,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bardi's Steak House,43.64622,-79.383074,Restaurant
1299,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1300,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1301,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1302,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
1303,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1304,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1305,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1306,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
1307,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1308,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
1309,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1310,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1311,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
1312,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1313,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
1314,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1315,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1316,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
1317,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64602439596348,-79.37960251266739,Coffee Shop
1318,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1319,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1320,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1321,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1322,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1323,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1324,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
1325,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
1326,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
1327,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1328,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1329,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
1330,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
1331,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1332,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.646104578197665,-79.38257150352001,Coffee Shop
1333,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1334,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1335,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1336,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,43.645315,-79.383837,American Restaurant
1337,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1338,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1339,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Loose Moose Tap & Grill,43.64528061938072,-79.38396600831251,Sports Bar
1340,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1341,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1342,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1343,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Kellys Landing,43.64500578241027,-79.3826604817129,Restaurant
1344,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1345,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
1346,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
1347,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1348,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1349,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pi Co.,43.648651,-79.385874,Pizza Place
1350,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1351,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.6470880873779,-79.38744381256471,Theater
1352,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scaddabush,43.6447367776608,-79.38535477982775,Italian Restaurant
1353,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TELUS Store,43.64331243103257,-79.38099939294844,Office
1354,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1355,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1356,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1357,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Ritz-Carlton Toronto,43.645330157595886,-79.38708901405334,Hotel
1358,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
1359,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Le Germain Hotel Toronto Maple Leaf Square,43.64312502979691,-79.38091770864038,Hotel
1360,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1361,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
1362,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
1363,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1364,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1365,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1366,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Szechuan Express,43.6469728132212,-79.37954884053248,Chinese Restaurant
1367,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Spa My Blend by Clarins,43.645359,-79.387128,Spa
1368,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1369,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1370,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1371,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1372,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1373,"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
1374,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1375,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1376,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1377,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1378,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Maman,43.64830873804684,-79.38225333898805,Café
1379,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1380,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1381,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1382,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,King Taps,43.648475974183,-79.38205778358744,Gastropub
1383,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1384,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1385,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1386,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1387,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
1388,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Dineen Coffee,43.650497,-79.378765,Café
1389,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1390,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Café Plenty,43.6491179354577,-79.37831288380438,Café
1391,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1392,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1393,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1394,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
1395,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1396,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1397,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1398,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1399,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1400,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1401,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1402,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
1403,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1404,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1405,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1406,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1407,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1408,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1409,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1410,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1411,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1412,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1413,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1414,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1415,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1416,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1417,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
1418,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
1419,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1420,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1421,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1422,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
1423,"Commerce Court, Victoria Hotel",43.6481985,-79.37981690000002,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
